,Fraction of Outliers (Mean),Fraction of Outliers (Median),Fraction of Outliers (Std Dev),Fraction of Outliers IQR,Fraction of Outliers percent outliers,GCOR,Participant,Quality (Mean),Quality (Median),Quality (Std Dev),Quality IQR,Quality percent outliers,RMSD (Mean),RMSD (Median),RMSD (Std Dev),RMSD IQR,RMSD percent outliers,Series,Session,Site,Std. DVARS (Mean),Std. DVARS (Median),Std. DVARS (Std Dev),Std. DVARS percent outliers,Std. DVARs IQR,aux_file,bitpix,data_type,db_name,descrip,extensions,intent_name,pix_dimx,pix_dimy,pix_dimz,qform_code,qoffset_x,qoffset_y,qoffset_z,quatern_b,quatern_c,quatern_d,scl_inter,scl_slope,sform_code,slice_code,slice_duration,slice_end,slice_start,srow_x,srow_y,srow_z,toffset,tr
48,0.0027011,0.00095,0.0066112427,0.000315,0.125,0.0351944516,50052,0.073887263,0.0736447,0.0014907216,0.0011313,0.07,0.086807573,0.0728159082,0.0604846159,0.0746994413,0.025,rest_1,session_1,Pitt,1.0608641827,1.0396920824,0.1016161744,0.0603015075,0.0859485132,,16,,,,1,,3.125,3.125,4,1,100,-96.137046814,-46.5957717896,0,1,0,,,1,0,0,28,0,[  -3.125   -0.      -0.     100.   ],[ -0.           3.12499976  -0.         -96.13704681],[  0.           0.           3.99999976 -46.59577179],0,1.5
49,0.00387665,0.00099,0.0083165471,0.0016275,0.17,0.0721398905,50053,0.096112146,0.09536695,0.0031879322,0.002774275,0.1,0.2150125823,0.1452484428,0.2197791147,0.1766651238,0.065,rest_1,session_1,Pitt,1.0771187712,0.965162041,0.4242739494,0.0854271357,0.3015981646,,16,,,,1,,3.125,3.125,4,1,100,-103.494804382,-69.4521484375,0,1,0,,,1,0,0,28,0,[  -3.125   -0.      -0.     100.   ],[  -0.            3.125        -0.         -103.49480438],[  0.           0.           3.99999976 -69.45214844],0,1.5
50,0.01154955,0.00125,0.0286206147,0.0022375,0.19,0.0966666499,50054,0.0979595115,0.09651325,0.0055863214,0.003833175,0.105,0.3942145224,0.1468523205,0.665546448,0.1755219392,0.18,rest_1,session_1,Pitt,1.1181041433,0.7352441526,0.8764699137,0.1809045226,0.2980594594,,16,,,,1,,3.125,3.125,4,1,100,-105.758201599,-48.3700485229,0,1,0,,,1,0,0,28,0,[  -3.125   -0.      -0.     100.   ],[  -0.           3.125       -0.        -105.7582016],[  0.           0.           4.         -48.37004852],0,1.5
51,0.0012426,0.001005,0.0007217855,0.0005075,0.075,0.0058690341,50055,0.068077391,0.06804915,0.0007170233,0.000936425,0.02,0.1281752964,0.127222058,0.0575100446,0.0873863626,0,rest_1,session_1,Pitt,1.0577473511,1.0567802638,0.0715796474,0,0.107292984,,16,,,,1,,3.125,3.125,4,1,100,-94.5718307495,-33.1794052124,0,1,0,,,1,0,0,28,0,[  -3.125   -0.      -0.     100.   ],[ -0.           3.12500024  -0.         -94.57183075],[  0.           0.           4.         -33.17940521],0,1.5
52,0.00409315,0.00092,0.0127423429,0.0012325,0.15,0.0135266706,50056,0.094210812,0.0933535,0.0034675252,0.002657,0.08,0.178851571,0.1132510069,0.1804812678,0.1171250753,0.105,rest_1,session_1,Pitt,1.1841190131,1.0969861115,0.3062477743,0.0552763819,0.283347955,,16,,,,1,,3.125,3.125,4,1,100,-106.09336853,-24.6886672974,0,1,0,,,1,0,0,28,0,[  -3.125   -0.      -0.     100.   ],[  -0.            3.12500024   -0.         -106.09336853],[  0.          0.          4.        -24.6886673],0,1.5
53,0.0012866,0.00108,0.0007934302,0.00034,0.105,0.0087613828,50057,0.1001097965,0.1000585,0.000759551,0.000895575,0.035,0.0707169324,0.0666435082,0.0276649899,0.0296068063,0.05,rest_1,session_1,Pitt,1.1958850057,1.1928349493,0.0481704369,0.0050251256,0.0598978675,,16,,,,1,,3.125,3.125,4,1,100,-102.934143066,-56.0443153381,0,1,0,,,1,0,0,28,0,[  -3.125   -0.      -0.     100.   ],[  -0.            3.125        -0.         -102.93414307],[  0.           0.           3.99999976 -56.04431534],0,1.5
54,0.00208445,0.00077,0.0056268522,0.001375,0.07,0.036069769,50058,0.0548643395,0.0542659,0.0015294528,0.0021489,0.01,0.0844983324,0.0620470519,0.1359204568,0.045241753,0.055,rest_1,session_1,Pitt,1.2020304332,1.1682697867,0.2247501029,0.0251256281,0.1601670162,,16,,,,1,,3.125,3.125,4,1,100,-99.439491272,9.2017936707,0,1,0,,,1,0,0,28,0,[  -3.125   -0.      -0.     100.   ],[ -0.           3.125       -0.         -99.43949127],[ 0.          0.          4.          9.20179367],0,1.5
55,0.001399,0.000925,0.002984183,0.0005525,0.055,0.0098607939,50059,0.0635032315,0.0632914,0.0018752716,0.0029912,0.005,0.106450761,0.1016358917,0.0646833303,0.0657263995,0.015,rest_1,session_1,Pitt,0.9672784976,0.9412497768,0.1667253411,0.0301507538,0.1188331974,,16,,,,1,,3.125,3.125,4,1,100,-98.4966583252,-25.556640625,0,1,0,,,1,0,0,28,0,[  -3.125   -0.      -0.     100.   ],[ -0.           3.125       -0.         -98.49665833],[  0.           0.           4.         -25.55664062],0,1.5
56,0.0011632,0.00092,0.0014699247,0.000275,0.085,0.0111209727,50060,0.052273718,0.05225465,0.0004900315,0.000602825,0.015,0.0781139959,0.0743755101,0.0339656161,0.0361592293,0.03,rest_1,session_1,Pitt,1.0847882231,1.0714274926,0.072094072,0.0201005025,0.0912175155,,16,,,,1,,3.125,3.125,4,1,100,-101.754203796,-22.848487854,0,1,0,,,1,0,0,28,0,[  -3.125   -0.      -0.     100.   ],[  -0.           3.125       -0.        -101.7542038],[  0.           0.           4.         -22.84848785],0,1.5
57,0.0046758571,0.00084,0.0192133532,0.0025975,0.0666666667,0.4147194141,50102,0.1229577562,0.121559,0.0046267069,0.00443775,0.0380952381,0.2154437138,0.160555889,0.2884209694,0.1035773195,0.0666666667,rest_1,session_1,Olin,1.0030178569,0.8872961711,0.4727976077,0.0861244019,0.1338291737,,16,,,,1,,3.4375,3.4375,5,1,105.641662598,-65.9462356567,-86.9624862671,0,1,0,,,1,0,0,28,0,[  -3.4375      -0.          -0.         105.6416626],[ -0.           3.43750024  -0.         -65.94623566],[  0.           0.           5.         -86.96248627],0,1.5
58,0.0114341905,0.00082,0.0287550088,0.004925,0.1619047619,0.2361005767,50103,0.1231040952,0.118228,0.0103297558,0.00986225,0.080952381,0.4705475846,0.1102293155,0.8626910967,0.3389757259,0.1523809524,rest_1,session_1,Olin,1.1295719177,0.7071091156,0.8987407971,0.1578947368,0.4235992161,,16,,,,1,,3.4375,3.4375,5,1,102.736083984,-88.787979126,-84.7521362305,0,1,0,,,1,0,0,28,0,[  -3.4375       -0.           -0.          102.73608398],[ -0.           3.4375      -0.         -88.78797913],[  0.           0.           5.         -84.75213623],0,1.5
59,0.0030956667,0.00088,0.022142391,0.0001975,0.0714285714,0.5908323488,50104,0.1155558048,0.1156615,0.0020708426,0.00088575,0.0523809524,0.0910919655,0.0914680459,0.031295431,0.0388838869,0.0095238095,rest_1,session_1,Olin,1.1462764766,1.1028408475,0.4195356681,0.033492823,0.0494179425,,16,,,,1,,3.4375,3.4375,5,1,102.00970459,-84.3793563843,-85.5878753662,0,1,0,,,1,0,0,28,0,[  -3.4375       -0.           -0.          102.00970459],[ -0.           3.43749976  -0.         -84.37935638],[  0.           0.           5.         -85.58787537],0,1.5
60,0.0024578571,0.00104,0.0160189415,0.000335,0.0571428571,0.3942993092,50105,0.1361271667,0.1360035,0.0027668632,0.00209175,0.0476190476,0.132312236,0.1251980238,0.0670651629,0.0765061037,0.0142857143,rest_1,session_1,Olin,1.0768812895,1.0453670477,0.2237133783,0.038277512,0.0860636333,,16,,,,1,,3.4375,3.4375,5,1,101.28326416,-75.0614776611,-88.5310058594,0,1,0,,,1,0,0,28,0,[  -3.4375       -0.           -0.          101.28326416],[ -0.           3.4375      -0.         -75.06147766],[  0.           0.           5.         -88.53100586],0,1.5
61,0.0035374762,0.00113,0.0158051309,0.0009275,0.1380952381,0.3748485613,50106,0.1497736524,0.149588,0.0041373058,0.003962,0.0238095238,0.3368567284,0.2695552184,0.2585670807,0.2734092822,0.0666666667,rest_1,session_1,Olin,1.0595281321,0.9018823796,0.4498433896,0.0622009569,0.4379617695,,16,,,,1,,3.4375,3.4375,5,1,100.714866638,-99.6633300781,-99.4386291504,0,1,0,,,1,0,0,28,0,[  -3.43749976   -0.           -0.          100.71486664],[ -0.           3.43750024  -0.         -99.66333008],[  0.           0.           5.         -99.43862915],0,1.5
62,0.0025317619,0.000775,0.0188247585,0.000245,0.0714285714,0.4913968213,50107,0.116908369,0.1171085,0.0022035881,0.00212475,0.0095238095,0.0708946265,0.0676536146,0.0302823093,0.0295544765,0.0428571429,rest_1,session_1,Olin,0.8897057743,0.8611165897,0.2684502242,0.038277512,0.0526894802,,16,,,,1,,3.4375,3.4375,5,1,109.172431946,-94.2687988281,-73.1437988281,0,1,0,,,1,0,0,28,0,[  -3.43750024   -0.           -0.          109.17243195],[ -0.           3.43749976  -0.         -94.26879883],[  0.           0.           5.         -73.14379883],0,1.5
63,0.0040164286,0.00086,0.0203471202,0.00048,0.1619047619,0.4986551405,50108,0.1311665333,0.1305725,0.0025604994,0.00224125,0.0666666667,0.1185919761,0.0975441759,0.0995727945,0.0551081082,0.080952381,rest_1,session_1,Olin,1.0392450886,0.9769217573,0.3654986971,0.0861244019,0.080428161,,16,,,,1,,3.4375,3.4375,5,1,115.811157227,-100.840904236,-80.7553405762,0,1,0,,,1,0,0,28,0,[  -3.4375       -0.           -0.          115.81115723],[  -0.            3.4375       -0.         -100.84090424],[  0.           0.           5.         -80.75534058],0,1.5
64,0.0046554286,0.000865,0.0154512289,0.00181,0.1571428571,0.3015229094,50109,0.1356946095,0.133711,0.0068343915,0.00677025,0.0904761905,0.2516103242,0.1548879976,0.2479208031,0.2327750994,0.0619047619,rest_1,session_1,Olin,0.9023640393,0.7436872816,0.3990539905,0.0813397129,0.3293113965,,16,,,,1,,3.4375,3.4375,5,1,110,-67.720741272,-127.200233459,0,1,0,,,1,0,0,28,0,[  -3.4375   -0.       -0.      110.    ],[ -0.           3.4375      -0.         -67.72074127],[   0.            0.            5.         -127.20023346],0,1.5
65,0.0145449524,0.00088,0.0329165816,0.0064125,0.1714285714,0.2038052502,50110,0.1594506286,0.1546165,0.0100734379,0.010906,0.0761904762,0.5429525087,0.1817343228,1.2266505032,0.1609600946,0.1619047619,rest_1,session_1,Olin,1.0442046575,0.7187909867,0.9604432005,0.1770334928,0.1244447811,,16,,,,1,,3.4375,3.4375,5,1,100.556884766,-94.2409515381,-98.336807251,0,1,0,,,1,0,0,28,0,[  -3.4375       -0.           -0.          100.55688477],[ -0.           3.43749976  -0.         -94.24095154],[  0.           0.           5.         -98.33680725],0,1.5
66,0.0025209524,0.00088,0.0171208908,0.0002575,0.1,0.4178470972,50111,0.1312811238,0.1311105,0.0024822094,0.00221725,0.0380952381,0.1465257041,0.136861226,0.0753859596,0.0857228896,0.0333333333,rest_1,session_1,Olin,1.0613218256,1.0280394109,0.2413902813,0.043062201,0.1190306593,,16,,,,1,,3.4375,3.4375,5,1,110,-81.480140686,-78.5449295044,0,1,0,,,1,0,0,28,0,[  -3.4375   -0.       -0.      110.    ],[ -0.           3.4375      -0.         -81.48014069],[  0.          0.          5.        -78.5449295],0,1.5
67,0.0087938571,0.00084,0.0191120013,0.0037675,0.2285714286,0.2613395766,50112,0.1380698857,0.133891,0.0093106424,0.009388,0.0333333333,0.2083133089,0.0900512953,0.4276036518,0.0701937775,0.1428571429,rest_1,session_1,Olin,0.9439043542,0.7226240766,0.6457832529,0.1674641148,0.108545413,,16,,,,1,,3.4375,3.4375,5,1,113.631958008,-95.0352630615,-80.1708831787,0,1,0,,,1,0,0,28,0,[  -3.4375       -0.           -0.          113.63195801],[ -0.           3.4375      -0.         -95.03526306],[  0.           0.           5.         -80.17088318],0,1.5
68,0.0023361429,0.00115,0.0126612407,0.0007,0.0714285714,0.3257822337,50113,0.1455713762,0.1458295,0.0031839673,0.0038265,0.0047619048,0.1097519684,0.0977975413,0.0561849866,0.0429146853,0.080952381,rest_1,session_1,Olin,0.6467669108,0.6128468281,0.2212796789,0.0956937799,0.0617467606,,16,,,,1,,3.4375,3.4375,5,1,110,-96.1101455688,-92.2976379395,0,1,0,,,1,0,0,28,0,[  -3.4375   -0.       -0.      110.    ],[ -0.           3.4375      -0.         -96.11014557],[  0.           0.           5.00000048 -92.29763794],0,1.5
69,0.0034122381,0.000965,0.0188421524,0.0004,0.0904761905,0.5173107265,50114,0.1263435738,0.1260575,0.003315812,0.002627,0.0380952381,0.1203479559,0.0989672967,0.12973239,0.0599035219,0.0476190476,rest_1,session_1,Olin,1.0323221957,0.9419876941,0.4639591541,0.0813397129,0.0761468435,,16,,,,1,,3.4375,3.4375,5,1,106.247184753,-88.9756469727,-100.112289429,0,1,0,,,1,0,0,28,0,[  -3.4375       -0.           -0.          106.24718475],[ -0.           3.43749976  -0.         -88.97564697],[   0.            0.            5.         -100.11228943],0,1.5
70,0.0024345238,0.00085,0.0150214305,0.00042,0.1047619048,0.435984049,50115,0.1570130143,0.157051,0.0041804476,0.00560625,0.0047619048,0.1591915221,0.1544213354,0.0754493251,0.100334499,0.019047619,rest_1,session_1,Olin,0.9397844297,0.8916899052,0.2841096863,0.04784689,0.104817817,,16,,,,1,,3.4375,3.4375,5,1,104.949554443,-97.1375579834,-74.055480957,0,1,0,,,1,0,0,28,0,[  -3.43749976   -0.           -0.          104.94955444],[ -0.           3.43750024  -0.         -97.13755798],[  0.           0.           4.99999952 -74.05548096],0,1.5
71,0.0037329048,0.000935,0.0207126728,0.000305,0.1142857143,0.5594931462,50116,0.1144634586,0.114256,0.0027774101,0.001376,0.0523809524,0.0869255419,0.0702512904,0.0812122998,0.0337924751,0.080952381,rest_1,session_1,Olin,1.1430959187,1.0792087154,0.3498798519,0.0669856459,0.0631936387,,16,,,,1,,3.4375,3.4375,5,1,110,-101.434387207,-74.251914978,0,1,0,,,1,0,0,28,0,[  -3.4375   -0.       -0.      110.    ],[  -0.            3.43749976   -0.         -101.43438721],[  0.           0.           5.         -74.25191498],0,1.5
72,0.003803381,0.00076,0.020550728,0.00019,0.1571428571,0.5213857347,50117,0.1221570729,0.12202,0.0027881289,0.0011545,0.0666666667,0.1357349375,0.1184294405,0.092239033,0.073640705,0.0428571429,rest_1,session_1,Olin,1.1320054159,1.0592584753,0.3672854798,0.0956937799,0.1000455013,,16,,,,1,,3.4375,3.4375,5,1,110,-80.724395752,-118.544578552,0,1,0,,,1,0,0,28,0,[  -3.4375   -0.       -0.      110.    ],[ -0.           3.4375      -0.         -80.72439575],[   0.            0.            5.         -118.54457855],0,1.5
73,0.0030758571,0.00082,0.0207763021,0.0002475,0.1095238095,0.5256631173,50118,0.1072561371,0.1072015,0.0019193825,0.00161325,0.0238095238,0.1250693066,0.1074727129,0.0666557742,0.0843164185,0.0285714286,rest_1,session_1,Olin,1.025195928,0.9485342315,0.4925491558,0.0765550239,0.0896256329,,16,,,,1,,3.4375,3.4375,5,1,110,-59.6950569153,-136.208435059,0,1,0,,,1,0,0,28,0,[  -3.4375   -0.       -0.      110.    ],[ -0.           3.43750024  -0.         -59.69505692],[   0.            0.            5.         -136.20843506],0,1.5
74,0.004593381,0.000945,0.0153166009,0.002095,0.1380952381,0.4051362083,50119,0.1472298286,0.145841,0.0063367285,0.006431,0.0380952381,0.2017838028,0.1298458735,0.2349022297,0.1297493458,0.119047619,rest_1,session_1,Olin,1.0103799047,0.8544709295,0.4363564365,0.1435406699,0.1691328382,,16,,,,1,,3.4375,3.4375,5,1,111.219985962,-82.9680709839,-98.2915496826,0,1,0,,,1,0,0,28,0,[  -3.43749976   -0.           -0.          111.21998596],[ -0.           3.4375      -0.         -82.96807098],[  0.           0.           5.         -98.29154968],0,1.5
75,0.0045966667,0.0012,0.0137371894,0.003725,0.1095238095,0.2321704659,50120,0.1464619571,0.1439065,0.0065911684,0.01018175,0,0.2928556343,0.1941383923,0.3386782154,0.201725137,0.0666666667,rest_1,session_1,Olin,0.8501409399,0.7203138628,0.3752157798,0.1148325359,0.1841124157,,16,,,,1,,3.4375,3.4375,5,1,110.043045044,-83.6652526855,-111.073524475,0,1,0,,,1,0,0,28,0,[  -3.43750024   -0.           -0.          110.04304504],[ -0.           3.43749976  -0.         -83.66525269],[   0.            0.            5.         -111.07352448],0,1.5
76,0.0030696667,0.00083,0.0194962988,0.000385,0.119047619,0.4237083,50121,0.1146453581,0.1143965,0.003080476,0.0029145,0.0285714286,0.1344627234,0.1049943849,0.1247412729,0.1199149533,0.0571428571,rest_1,session_1,Olin,0.9787828426,0.8874347245,0.3587677998,0.0669856459,0.1879369883,,16,,,,1,,3.4375,3.4375,5,1,105.641662598,-77.1321411133,-87.8765106201,0,1,0,,,1,0,0,28,0,[  -3.4375      -0.          -0.         105.6416626],[ -0.           3.43750024  -0.         -77.13214111],[  0.           0.           5.00000048 -87.87651062],0,1.5
77,0.0039325238,0.000945,0.0164944042,0.00083,0.1666666667,0.3934802254,50122,0.1766826286,0.175563,0.0043282627,0.00390475,0.080952381,0.1677643253,0.126529284,0.1627971803,0.1024102361,0.0666666667,rest_1,session_1,Olin,0.8801577055,0.7838910449,0.3939800674,0.0765550239,0.158643481,,16,,,,1,,3.4375,3.4375,5,1,106.910041809,-106.022697449,-74.4771728516,0,1,0,,,1,0,0,28,0,[  -3.4375       -0.           -0.          106.91004181],[  -0.            3.4375       -0.         -106.02269745],[  0.           0.           5.         -74.47717285],0,1.5
78,0.0103151905,0.00459,0.0141582274,0.0113875,0.0428571429,0.0683610343,50123,0.1412251857,0.1393715,0.0091643653,0.0095345,0.0333333333,1.2706421534,0.6842119812,1.8971450187,1.1738974451,0.080952381,rest_1,session_1,Olin,0.8311718858,0.647778777,0.6387390877,0.028708134,0.8717922434,,16,,,,1,,3.4375,3.4375,5,1,107.820800781,-66.1155548096,-107.582725525,0,1,0,,,1,0,0,28,0,[  -3.4375       -0.           -0.          107.82080078],[ -0.           3.4375      -0.         -66.11555481],[   0.            0.            5.         -107.58272552],0,1.5
79,0.003923381,0.00118,0.0151708412,0.000965,0.1571428571,0.2997023961,50124,0.1357257238,0.135636,0.0053002845,0.007976,0.0142857143,0.2477994171,0.1401908738,0.4035809064,0.1475047157,0.0952380952,rest_1,session_1,Olin,0.7832134794,0.6368856465,0.4792381356,0.1435406699,0.1272625565,,16,,,,1,,3.4375,3.4375,5,1,103.500984192,-71.8843002319,-115.692779541,0,1,0,,,1,0,0,28,0,[  -3.43749976   -0.           -0.          103.50098419],[ -0.           3.4375      -0.         -71.88430023],[   0.            0.            5.         -115.69277954],0,1.5
80,0.0049819524,0.00096,0.0201501136,0.0052,0.0285714286,0.7753812779,50125,0.1587012238,0.159178,0.0036428276,0.00221525,0.0476190476,0.0942324044,0.0865249049,0.0643214497,0.0442016868,0.0476190476,rest_1,session_1,Olin,0.8306359134,0.7867098556,0.287965186,0.0717703349,0.0625201998,,16,,,,1,,3.4375,3.4375,5,1,103.217712402,-82.2305450439,-109.719924927,0,1,0,,,1,0,0,28,0,[  -3.43749976   -0.           -0.          103.2177124 ],[ -0.           3.4375      -0.         -82.23054504],[   0.            0.            5.         -109.71992493],0,1.5
81,0.0053037619,0.0009,0.0185260269,0.0007475,0.2,0.3192449875,50126,0.1598653,0.158834,0.0065107413,0.0056295,0.0714285714,0.2977386994,0.1892589667,0.4184878882,0.1525210732,0.1095238095,rest_1,session_1,Olin,0.9384504858,0.7300409034,0.6741025553,0.1291866029,0.195037493,,16,,,,1,,3.4375,3.4375,5,1,103.241386414,-84.6176605225,-83.1406936646,0,1,0,,,1,0,0,28,0,[  -3.4375       -0.           -0.          103.24138641],[ -0.           3.4375      -0.         -84.61766052],[  0.           0.           5.         -83.14069366],0,1.5
82,0.0032320476,0.001005,0.0165811993,0.0004675,0.1333333333,0.5229158436,50127,0.141944481,0.1415,0.003534801,0.00238925,0.0523809524,0.117740811,0.1036592567,0.0841246935,0.0850822499,0.0571428571,rest_1,session_1,Olin,0.9893734101,0.9324520309,0.3030325057,0.0717703349,0.1187064635,,16,,,,1,,3.4375,3.4375,5,1,104.188842773,-97.9861526489,-111.377700806,0,1,0,,,1,0,0,28,0,[  -3.4375       -0.           -0.          104.18884277],[ -0.           3.43750024  -0.         -97.98615265],[   0.            0.            5.         -111.37770081],0,1.5
83,0.0032179048,0.00091,0.0164831443,0.0007725,0.1380952381,0.4346542193,50128,0.1390283048,0.137931,0.0036874257,0.00307675,0.1142857143,0.1713443159,0.1350375109,0.1330687976,0.0882458613,0.1047619048,rest_1,session_1,Olin,1.0633266224,0.9821628535,0.3126790533,0.0813397129,0.1234447187,,16,,,,1,,3.4375,3.4375,5,1,103.328094482,-84.5964355469,-69.0988845825,0,1,0,,,1,0,0,28,0,[  -3.43750024   -0.           -0.          103.32809448],[ -0.           3.4375      -0.         -84.59643555],[  0.           0.           5.         -69.09888458],0,1.5
84,0.0028557143,0.00105,0.0136271353,0.000745,0.1238095238,0.4158569729,50129,0.1820697952,0.1819185,0.0036923497,0.00306025,0.0428571429,0.1619903191,0.1381003439,0.1235176508,0.0827821641,0.0857142857,rest_1,session_1,Olin,0.8399521166,0.7510975423,0.3140511092,0.1004784689,0.1101077278,,16,,,,1,,3.4375,3.4375,5,1,112.628639221,-81.649597168,-84.5939712524,0,1,0,,,1,0,0,28,0,[  -3.4375       -0.           -0.          112.62863922],[ -0.           3.4375      -0.         -81.64959717],[  0.           0.           5.         -84.59397125],0,1.5
85,0.0031144286,0.000885,0.0208658524,0.0004825,0.1047619048,0.5638185282,50130,0.1061084224,0.106201,0.0019510516,0.0010845,0.0095238095,0.0912316164,0.0940508611,0.0229319903,0.0331142297,0.0047619048,rest_1,session_1,Olin,1.1040433874,1.0606363531,0.4330950339,0.014354067,0.0892665024,,16,,,,1,,3.4375,3.4375,5,1,96.9249267578,-98.1729202271,-79.8673477173,0,1,0,,,1,0,0,28,0,[ -3.4375      -0.          -0.          96.92492676],[ -0.           3.4375      -0.         -98.17292023],[  0.           0.           5.         -79.86734772],0,1.5
86,0.0034285238,0.0008,0.0199982815,0.000325,0.1476190476,0.3856568805,50131,0.1027059357,0.1019755,0.0026210496,0.00225425,0.1047619048,0.0822339214,0.0628921812,0.0804257517,0.0402887935,0.0666666667,rest_1,session_1,Olin,0.9600475739,0.9205619476,0.322574338,0.04784689,0.0763433597,,16,,,,1,,3.4375,3.4375,5,1,114.358337402,-74.0160980225,-93.7537002563,0,1,0,,,1,0,0,28,0,[  -3.4375      -0.          -0.         114.3583374],[ -0.           3.4375      -0.         -74.01609802],[  0.           0.           5.         -93.75370026],0,1.5
